id,label,TYPE,CODE,ICAO,DESC,REGION,RUNWAYS,LONGEST,ELEVATION_FT,CONTINENT,COUNTRY_CODE,CITY,LATITUDE,LONGITUDE
5348,airport,medium_airport,TCQ,SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport,PE-TAC,1,8202,1538,SA,PE,Tacna,-18,-70
5349,airport,medium_airport,PEM,SPTU,Padre Aldamiz International Airport,PE-MDD,1,11482,659,SA,PE,Puerto Maldonado,-13,-69
5350,airport,medium_airport,PIU,SPUR,Capitán FAP Guillermo Concha Iberico International Airport,PE-PIU,1,8202,120,SA,PE,Piura,-5,-81
5351,airport,medium_airport,TYL,SPYL,Captain Victor Montes Arias International Airport,PE-PIU,1,8038,282,SA,PE,Talara,-5,-81
5352,airport,medium_airport,NZC,SPZA,Maria Reiche Neuman Airport,PE-ICA,1,3355,1860,SA,PE,Nazca,-15,-75
5353,airport,large_airport,CUZ,SPZO,Alejandro Velasco Astete International Airport,PE-CUS,1,11146,10860,SA,PE,Cusco,-14,-72
5354,airport,medium_airport,SQD,SQD,Shangrao Sanqingshan Airport,CN-36,1,7874,340,AS,CN,Shangrao,28,118
5355,airport,medium_airport,SQJ,SQJ,Sanming Shaxian Airport,CN-35,1,8530,830,AS,CN,Sanming,26,118
5399,airport,medium_airport,PGZ,SSZW,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,BR-PR,1,4692,2588,SA,BR,Ponta Grossa,-25,-50
5402,airport,medium_airport,DZO,SUDU,Santa Bernardina International Airport,UY-DU,2,7477,305,SA,UY,Durazno,-33,-56
5403,airport,medium_airport,PDP,SULS,Capitan Corbeta CA Curbelo International Airport,UY-MA,2,6998,95,SA,UY,Punta del Este,-35,-55
5405,airport,large_airport,MVD,SUMU,Carrasco General Cesáreo L. Berisso International Airport,UY-CA,3,10499,105,SA,UY,Ciudad de la Costa,-35,-56
5408,airport,medium_airport,STY,SUSO,Nueva Hesperides International Airport,UY-SA,2,5210,187,SA,UY,Salto,-31,-58
5411,airport,medium_airport,AGV,SVAC,Oswaldo Guevara Mujica Airport,VE-P,2,5990,640,SA,VE,Acarigua,10,-69
5412,airport,medium_airport,AAO,SVAN,Anaco Airport,VE-B,1,4134,721,SA,VE,Anaco,9,-64
5414,airport,large_airport,BLA,SVBC,General José Antonio Anzoategui International Airport,VE-B,2,9842,30,SA,VE,Barcelona,10,-65
5415,airport,medium_airport,BNS,SVBI,Barinas Airport,VE-E,2,6560,615,SA,VE,Barinas,9,-70
5416,airport,medium_airport,BRM,SVBM,Barquisimeto International Airport,VE-K,1,9350,2042,SA,VE,Barquisimeto,10,-69
5417,airport,medium_airport,MYC,SVBS,Escuela Mariscal Sucre Airport,VE-D,2,6846,1338,SA,VE,Maracay,10,-68
5420,airport,medium_airport,CLZ,SVCL,Calabozo Airport,VE-J,1,4790,328,SA,VE,Guarico,9,-67
5421,airport,medium_airport,CAJ,SVCN,Canaima Airport,VE-F,1,7070,1450,SA,VE,Canaima,6,-63
5422,airport,medium_airport,CUP,SVCP,General Francisco Bermúdez Airport,VE-R,1,6611,33,SA,VE,Carúpano,11,-63
5423,airport,medium_airport,CZE,SVCR,José Leonardo Chirinos Airport,VE-I,1,6761,52,SA,VE,Coro,11,-70
5425,airport,medium_airport,EOR,SVED,El Dorado Airport,VE-F,1,4000,318,SA,VE,Bolivar,7,-62
5426,airport,medium_airport,GUQ,SVGU,Guanare Airport,VE-P,1,5905,606,SA,VE,Guanare,9,-70
5429,airport,medium_airport,LSP,SVJC,Josefa Camejo International Airport,VE-I,1,9186,75,SA,VE,Paraguaná,12,-70
5430,airport,medium_airport,MAR,SVMC,La Chinita International Airport,VE-V,2,9843,239,SA,VE,Maracaibo,11,-72
5431,airport,medium_airport,MRD,SVMD,Alberto Carnevalli Airport,VE-L,1,5348,5007,SA,VE,Mérida,9,-71
5432,airport,medium_airport,PMV,SVMG,Del Caribe Santiago Mariño International Airport,VE-O,2,10499,74,SA,VE,Isla Margarita,11,-64
5433,airport,large_airport,CCS,SVMI,Simón Bolívar International Airport,VE-X,2,11483,234,SA,VE,Caracas,11,-67
5434,airport,medium_airport,MUN,SVMT,Maturín Airport,VE-N,1,6890,224,SA,VE,Maturín,10,-63
5436,airport,medium_airport,PYH,SVPA,Cacique Aramare Airport,VE-Z,1,8272,245,SA,VE,Puerto Ayacucho,6,-68
5438,airport,medium_airport,PZO,SVPR,General Manuel Carlos Piar International Airport,VE-F,1,6726,472,SA,VE,Puerto Ordaz-Ciudad Guayana,8,-63
5439,airport,medium_airport,PTM,SVPT,Palmarito Airport,VE-C,1,3775,347,SA,VE,Palmarito,8,-70
5443,airport,medium_airport,SNF,SVSP,Sub Teniente Nestor Arias Airport,VE-U,1,4921,761,SA,VE,San Felipe,10,-69
5444,airport,medium_airport,SFD,SVSR,San Fernando De Apure Airport,VE-C,1,6420,154,SA,VE,Inglaterra,8,-67
5445,airport,medium_airport,SOM,SVST,San Tomé Airport,VE-B,2,6299,861,SA,VE,El Tigre,9,-64
5446,airport,medium_airport,TUV,SVTC,Tucupita Airport,VE-Y,1,5512,16,SA,VE,Tucupita,9,-62
5447,airport,medium_airport,VLN,SVVA,Arturo Michelena International Airport,VE-G,1,9842,1411,SA,VE,Valencia,10,-68
5448,airport,medium_airport,VIG,SVVG,Juan Pablo Pérez Alfonso Airport,VE-L,1,10645,250,SA,VE,El Vigía,9,-72
5449,airport,medium_airport,VLV,SVVL,Dr. Antonio Nicolás Briceño Airport,VE-T,1,6791,2060,SA,VE,Valera,9,-71
5463,airport,medium_airport,AUX,SWGN,Araguaína Airport,BR-TO,1,5919,771,SA,BR,Araguaína,-7,-48
5489,airport,medium_airport,ROO,SWRD,Maestro Marinho Franco Airport,BR-MT,1,6070,1467,SA,BR,Rondonópolis,-17,-55
5506,airport,medium_airport,GEO,SYCJ,Cheddi Jagan International Airport,GY-DE,2,7448,95,SA,GY,Georgetown,6,-58
5507,airport,medium_airport,OGL,SYGO,Eugene F. Correira International Airport,GY-DE,1,4201,10,SA,GY,Ogle,7,-58
5508,airport,medium_airport,LTM,SYLT,Lethem Airport,GY-UT,1,5985,351,SA,GY,Lethem,3,-60
5512,airport,large_airport,TAO,TAO,Qingdao Jiaodong International Airport,CN-37,2,11811,30,AS,CN,"Jiaozhou, Qingdao",36,120
5513,airport,medium_airport,ANU,TAPA,V C Bird International Airport,AG-03,1,9003,62,NA,AG,Osbourn,17,-62
5515,airport,medium_airport,BGI,TBPB,Grantley Adams International Airport,BB-01,1,11000,169,NA,BB,Bridgetown,13,-59
5519,airport,medium_airport,DCF,TDCF,Canefield Airport,DM-10,1,3130,13,NA,DM,Canefield,15,-61
5524,airport,large_airport,FDF,TFFF,Martinique Aimé Césaire International Airport,MQ-U-A,1,9843,16,NA,MQ,Fort-de-France,15,-61
5525,airport,medium_airport,SFG,TFFG,Grand Case-Espérance Airport,MF-U-A,1,3937,7,NA,MF,Grand Case,18,-63
5526,airport,medium_airport,SBH,TFFJ,Saint Barthélemy - Rémy de Haenen Airport,BL-U-A,1,2119,49,NA,BL,Gustavia / Saint-Jean,18,-63
5527,airport,medium_airport,GBJ,TFFM,Les Bases Airport,GP-U-A,1,4068,16,NA,GP,Grand Bourg,16,-61
5528,airport,large_airport,PTP,TFFR,Pointe-à-Pitre Le Raizet International  Airport,GP-U-A,1,11499,36,NA,GP,Pointe-à-Pitre,16,-62
5531,airport,medium_airport,GND,TGPY,Maurice Bishop International Airport,GD-GE,1,9003,41,NA,GD,Saint George's,12,-62
5533,airport,medium_airport,STX,TISX,Henry E Rohlsen Airport,VI-U-A,1,10004,74,NA,VI,Christiansted,18,-65
5534,airport,medium_airport,ARE,TJAB,Antonio Nery Juarbe Pol Airport,PR-U-A,1,3975,23,NA,PR,Arecibo,18,-67
5535,airport,medium_airport,BQN,TJBQ,Rafael Hernández International Airport,PR-U-A,1,11702,237,NA,PR,Aguadilla,18,-67
5537,airport,medium_airport,SIG,TJIG,Fernando Luis Ribas Dominicci Airport,PR-U-A,1,5317,10,NA,PR,San Juan,18,-66
5538,airport,medium_airport,MAZ,TJMZ,Eugenio Maria De Hostos Airport,PR-U-A,1,4998,28,NA,PR,Mayaguez,18,-67
5539,airport,medium_airport,PSE,TJPS,Mercedita Airport,PR-U-A,1,6904,29,NA,PR,Ponce,18,-67
5541,airport,large_airport,SJU,TJSJ,Luis Munoz Marin International Airport,PR-U-A,2,10002,9,NA,PR,San Juan,18,-66
5543,airport,medium_airport,SKB,TKPK,Robert L. Bradshaw International Airport,KN-U-A,1,7602,170,NA,KN,Basseterre,17,-63
5544,airport,medium_airport,NEV,TKPN,Vance W. Amory International Airport,KN-U-A,1,3996,14,NA,KN,Charlestown,17,-63
5546,airport,medium_airport,SLU,TLPC,George F. L. Charles Airport,LC-02,1,5735,22,NA,LC,Castries,14,-61
5547,airport,large_airport,UVF,TLPL,Hewanorra International Airport,LC-11,1,9003,14,NA,LC,Vieux Fort,14,-61
5550,airport,large_airport,AUA,TNCA,Queen Beatrix International Airport,AW-U-A,1,9000,60,NA,AW,Oranjestad,13,-70
5551,airport,large_airport,BON,TNCB,Flamingo International Airport,BQ-U-A,1,9449,20,NA,BQ,"Kralendijk, Bonaire",12,-68
5552,airport,large_airport,CUR,TNCC,Hato International Airport,CW-U-A,1,11188,29,NA,CW,Willemstad,12,-69
5553,airport,medium_airport,EUX,TNCE,F. D. Roosevelt Airport,BQ-U-A,1,4265,129,NA,BQ,Sint Eustatius,17,-63
5554,airport,large_airport,SXM,TNCM,Princess Juliana International Airport,SX-U-A,1,7546,13,NA,SX,Saint Martin,18,-63
5556,airport,medium_airport,TNW,TNW,Jumandy Airport,EC-N,1,8530,1234,SA,EC,Ahuano,-1,-78
5558,airport,medium_airport,AXA,TQPF,Clayton J Lloyd International Airport,AI-U-A,1,5462,127,NA,AI,The Valley,18,-63
5560,airport,medium_airport,MNI,TRPG,John A. Osborne Airport,MS-SP,1,1968,550,NA,MS,Gerald's Park,17,-62
5562,airport,medium_airport,TAB,TTCP,Tobago-Crown Point Airport,TT-TOB,1,9002,38,NA,TT,Scarborough,11,-61
5563,airport,medium_airport,POS,TTPP,Piarco International Airport,TT-TUP,1,10500,58,NA,TT,Port of Spain,11,-61
5566,airport,medium_airport,SVD,TVSA,Argyle International Airport,VC-04,1,9000,136,NA,VC,Kingstown,13,-61
5567,airport,medium_airport,BQU,TVSB,J F Mitchell Airport,VC-06,1,3609,15,NA,VC,Bequia,13,-61
5568,airport,medium_airport,CIW,TVSC,Canouan Airport,VC-06,1,5900,11,NA,VC,Canouan,13,-61
5569,airport,medium_airport,MQS,TVSM,Mustique Airport,VC-06,1,3255,8,NA,VC,Mustique Island,13,-61
5572,airport,medium_airport,BDA,TXKF,L.F. Wade International International Airport,BM-U-A,1,9705,12,NA,BM,Hamilton,32,-65
5575,airport,large_airport,ALA,UAAA,Almaty International Airport,KZ-ALA,2,14764,2234,AS,KZ,Almaty,43,77
5576,airport,medium_airport,BXH,UAAH,Balkhash Airport,KZ-KAR,1,8208,1446,AS,KZ,Balkhash,47,75
5577,airport,medium_airport,TDK,UAAT,Taldykorgan Airport,KZ-JET,1,9846,1925,AS,KZ,Taldykorgan,45,78
5578,airport,medium_airport,DOM,TDPD,Douglas-Charles Airport,DM-02,1,4777,73,NA,DM,Marigot,16,-61
5579,airport,medium_airport,EIS,TUPJ,Terrance B. Lettsome International Airport,VG-U-A,1,4642,15,NA,VG,Road Town,18,-65
5580,airport,large_airport,NQZ,UACC,Nursultan Nazarbayev International Airport,KZ-AKM,1,11484,1165,AS,KZ,Nur-Sultan,51,71
5581,airport,medium_airport,KOV,UACK,Kokshetau Airport,KZ-AKM,1,8325,900,AS,KZ,Kokshetau,53,70
5582,airport,medium_airport,PPK,UACP,Petropavl Airport,KZ-SEV,1,8190,453,AS,KZ,Petropavl,55,69
5583,airport,medium_airport,DMB,UADD,Taraz Airport,KZ-ZHA,1,9514,2184,AS,KZ,Taraz,43,71
5584,airport,medium_airport,IKU,UAFL,Issyk-Kul International Airport,KG-Y,1,12467,5425,AS,KG,Tamchy,43,77
5585,airport,large_airport,FRU,UAFM,Manas International Airport,KG-C,1,13780,2058,AS,KG,Bishkek,43,74
5586,airport,medium_airport,OSS,UAFO,Osh Airport,KG-O,1,10538,2927,AS,KG,Osh,41,73
5587,airport,medium_airport,CIT,UAII,Shymkent Airport,KZ-YUZ,1,9186,1385,AS,KZ,Shymkent,42,69
5588,airport,medium_airport,DZN,UAKD,Zhezkazgan National Airport,KZ-ULY,1,8530,1250,AS,KZ,Zhezkazgan,48,68
5589,airport,medium_airport,KGF,UAKK,Sary-Arka Airport,KZ-KAR,1,10831,1765,AS,KZ,Karaganda,50,73
5591,airport,medium_airport,URA,UARR,Uralsk Airport,KZ-ZAP,1,7874,125,AS,KZ,Uralsk,51,52
5592,airport,medium_airport,UKK,UASK,Ust-Kamenogorsk Airport,KZ-VOS,2,8234,939,AS,KZ,Ust-Kamenogorsk (Oskemen),50,82
5593,airport,medium_airport,PWQ,UASP,Pavlodar Airport,KZ-PAV,1,8202,410,AS,KZ,Pavlodar,52,77
5594,airport,medium_airport,PLX,UASS,Semey Airport,KZ-ABA,2,10159,761,AS,KZ,Semey,50,80
5596,airport,medium_airport,SCO,UATE,Aktau Airport,KZ-MAN,2,10000,73,AS,KZ,Aktau,44,51
5597,airport,medium_airport,GUW,UATG,Atyrau International Airport,KZ-ATY,1,9842,-72,AS,KZ,Atyrau,47,52
5598,airport,medium_airport,AKX,UATT,Aktobe Airport,KZ-AKT,1,10160,738,AS,KZ,Aktobe,50,57
5600,airport,medium_airport,KSN,UAUU,Kostanay West Airport,KZ-KUS,1,8150,595,AS,KZ,Kostanay,53,64
5601,airport,large_airport,GYD,UBBB,Heydar Aliyev International Airport,AZ-BA,2,13123,10,AS,AZ,Baku,40,50
5602,airport,medium_airport,KVD,UBBG,Ganja International Airport,AZ-GA,1,10827,1083,AS,AZ,Ganja,41,46
5604,airport,medium_airport,NAJ,UBBN,Nakhchivan Airport,AZ-NX,2,10826,2863,AS,AZ,Nakhchivan,39,45
5605,airport,medium_airport,GBB,UBBQ,Gabala International Airport,AZ-QAB,1,11811,935,AS,AZ,Gabala,41,48
5606,airport,medium_airport,ZTU,UBBY,Zaqatala International Airport,AZ-ZAQ,1,9843,1279,AS,AZ,Zaqatala,42,47
5608,airport,medium_airport,LWN,UDSG,Shirak International Airport,AM-SH,1,10564,5000,AS,AM,Gyumri,41,44
5609,airport,large_airport,EVN,UDYZ,Zvartnots International Airport,AM-ER,1,12631,2838,AS,AM,Yerevan,40,44
5612,airport,medium_airport,YKS,UEEE,Yakutsk Airport,RU-SA,2,11155,325,EU,RU,Yakutsk,62,130
5613,airport,medium_airport,NER,UELL,Chulman Airport,RU-SA,1,11811,2812,EU,RU,Neryungri,57,125
5614,airport,medium_airport,MQJ,UEMA,Moma Airport,RU-SA,1,5906,656,EU,RU,Khonuu,66,143
5615,airport,medium_airport,GYG,UEMM,Magan Airport,RU-SA,1,4265,577,EU,RU,Magan,62,130
5616,airport,medium_airport,OLZ,UEMO,Olyokminsk Airport,RU-SA,1,4265,656,EU,RU,Olyokminsk,60,120
5618,airport,medium_airport,VYI,UENW,Vilyuisk Airport,RU-SA,1,5249,361,EU,RU,Vilyuisk,64,122
5620,airport,medium_airport,PYJ,UERP,Polyarny Airport,RU-SA,1,10170,1660,EU,RU,Yakutia,66,112
5621,airport,medium_airport,MJZ,UERR,Mirny Airport,RU-SA,1,9187,1156,EU,RU,Mirny,63,114
5622,airport,medium_airport,SEK,UESK,Srednekolymsk Airport,RU-SA,1,5906,60,EU,RU,Srednekolymsk,67,154
5623,airport,medium_airport,CKH,UESO,Chokurdakh Airport,RU-SA,1,6233,151,EU,RU,Chokurdah,71,148
5624,airport,medium_airport,IKS,UEST,Tiksi Airport,RU-SA,1,9845,26,EU,RU,Tiksi,72,129
5626,airport,medium_airport,KUT,UGKO,David the Builder Kutaisi International Airport,GE-IM,1,8202,223,AS,GE,Kopitnari,42,42
5627,airport,medium_airport,BUS,UGSB,Batumi International Airport,GE-AJ,1,8202,105,AS,GE,Batumi,42,42
5628,airport,medium_airport,SUI,UGSS,Sukhumi Babushara /  Vladislav Ardzinba International Airport,GE-AB,1,12012,53,AS,GE,Sukhumi,43,41
5629,airport,large_airport,TBS,UGTB,Tbilisi International Airport,GE-TB,2,9843,1624,AS,GE,Tbilisi,42,45
5630,airport,medium_airport,BQS,UHBB,Ignatyevo Airport,RU-AMU,1,9256,638,EU,RU,Blagoveschensk,50,127
5631,airport,medium_airport,KHV,UHHH,Khabarovsk Novy Airport,RU-KHA,2,13124,244,EU,RU,Khabarovsk,49,135
5632,airport,medium_airport,KXK,UHKK,Komsomolsk-on-Amur Airport,RU-KHA,1,8202,92,EU,RU,Komsomolsk-on-Amur,50,137
5633,airport,medium_airport,GVN,UHKM,Sovetskaya Gavan (Maygatka) Airport,RU-KHA,1,9842,768,EU,RU,Sovetskaya Gavan,49,140
5634,airport,medium_airport,PVS,UHMD,Provideniya Bay Airport,RU-CHU,1,7190,72,EU,RU,Chukotka,64,-173
5635,airport,medium_airport,KPW,UHMK,Keperveem Airport,RU-CHU,1,11482,623,EU,RU,Keperveem,68,166
5636,airport,medium_airport,GDX,UHMM,Sokol Airport,RU-MAG,1,11326,574,EU,RU,Magadan,60,151
5637,airport,medium_airport,PWE,UHMP,Pevek Airport,RU-CHU,1,8202,11,EU,RU,Apapelgino,70,171
5639,airport,medium_airport,NLI,UHNN,Nikolayevsk-na-Amure Airport,RU-KHA,1,6233,170,EU,RU,Nikolayevsk-na-Amure Airport,53,141
5640,airport,medium_airport,OHO,UHOO,Okhotsk Airport,RU-KHA,1,6562,45,EU,RU,Okhotsk,59,143
5641,airport,medium_airport,PKC,UHPP,Yelizovo Airport,RU-KAM,3,11155,131,EU,RU,Petropavlovsk-Kamchatsky,53,158
5644,airport,medium_airport,UUS,UHSS,Yuzhno-Sakhalinsk Airport,RU-SAK,1,11155,59,EU,RU,Yuzhno-Sakhalinsk,47,143
5646,airport,large_airport,VVO,UHWW,Vladivostok International Airport,RU-PRI,4,11483,59,EU,RU,Artyom,43,132
5647,airport,medium_airport,HTA,UIAA,Chita-Kadala International Airport,RU-CHI,2,9430,2272,EU,RU,Chita,52,113
5648,airport,medium_airport,BTK,UIBB,Bratsk Airport,RU-IRK,1,10368,1610,EU,RU,Bratsk,56,102
5650,airport,medium_airport,IKT,UIII,Irkutsk International Airport,RU-IRK,1,11696,1675,EU,RU,Irkutsk,52,104
5652,airport,medium_airport,UKX,UITT,Ust-Kut Airport,RU-IRK,1,6561,2188,EU,RU,Ust-Kut,57,106
5653,airport,medium_airport,UUD,UIUU,Baikal International Airport,RU-BU,3,11155,1690,EU,RU,Ulan Ude,52,107
5654,airport,medium_airport,MPW,UKCM,Mariupol International Airport,UA-14,2,8431,251,EU,UA,Mariupol,47,37
5655,airport,medium_airport,DNK,UKDD,Dnipro International Airport,UA-12,1,9320,481,EU,UA,Dnipro,48,35
5656,airport,medium_airport,OZH,UKDE,Zaporizhzhia International Airport,UA-23,1,8210,373,EU,UA,Zaporizhia,48,35
5657,airport,medium_airport,KWG,UKDR,Kryvyi Rih International Airport,UA-12,1,8202,408,EU,UA,Kryvyi Rih,48,33
5658,airport,medium_airport,SIP,UKFF,Simferopol International Airport,UA-43,2,12142,639,EU,UA,Simferopol,45,34
5660,airport,medium_airport,HRK,UKHH,Kharkiv International Airport,UA-63,1,7285,508,EU,UA,Kharkiv,50,36
5661,airport,medium_airport,CKC,UKKE,Cherkasy International Airport,UA-71,1,8180,375,EU,UA,Cherkasy,49,32
5662,airport,medium_airport,IEV,UKKK,Ihor Sikorsky Kyiv International Airport (Zhuliany),UA-30,1,7579,587,EU,UA,Kyiv,50,30
5664,airport,medium_airport,HMJ,UKLH,Khmelnytskyi Airport,UA-68,1,7219,1150,EU,UA,Khmelnytskyi,49,27
5665,airport,medium_airport,IFO,UKLI,Ivano-Frankivsk International Airport,UA-26,1,8226,919,EU,UA,Ivano-Frankivsk,49,25
5666,airport,large_airport,LWO,UKLL,Lviv International Airport,UA-46,1,10843,1071,EU,UA,Lviv,50,24
5667,airport,medium_airport,CWC,UKLN,Chernivtsi International Airport,UA-77,1,7270,826,EU,UA,Chernivtsi,48,26
5668,airport,medium_airport,RWN,UKLR,Rivne International Airport,UA-19,2,8615,755,EU,UA,Rivne,51,26
5669,airport,medium_airport,UDJ,UKLU,Uzhhorod International Airport,UA-21,1,6686,383,EU,UA,Uzhhorod,49,22
5670,airport,medium_airport,KHE,UKOH,Kherson International Airport,UA-65,1,8202,148,EU,UA,Kherson,47,33
5671,airport,medium_airport,NLV,UKON,Mykolaiv International Airport,UA-48,2,8438,184,EU,UA,Nikolayev,47,32
5672,airport,medium_airport,ODS,UKOO,Odessa International Airport,UA-51,3,9186,172,EU,UA,Odessa,46,31
5673,airport,medium_airport,VIN,UKWW,Vinnytsia/Gavyryshivka International Airport,UA-05,1,8175,961,EU,UA,Vinnitsa,49,29
5674,airport,medium_airport,ARH,ULAA,Talagi Airport,RU-ARK,1,8202,62,EU,RU,Archangelsk,65,41
5675,airport,medium_airport,VKV,ULAH,Vaskovo Airport,RU-ARK,1,7875,82,EU,RU,Arkhangelsk,64,40
5677,airport,medium_airport,NNM,ULAM,Naryan Mar Airport,RU-NEN,1,8202,36,EU,RU,Naryan Mar,68,53
5679,airport,medium_airport,CEE,ULBC,Cherepovets Airport,RU-VLG,1,8202,377,EU,RU,Cherepovets,59,38
5681,airport,medium_airport,ULH,ULH,Majeed Bin Abdulaziz Airport,SA-03,1,10007,2050,AS,SA,Al Ula,26,38
5682,airport,large_airport,LED,ULLI,Pulkovo Airport,RU-SPE,2,12402,78,EU,RU,St. Petersburg,60,30
5684,airport,medium_airport,MMK,ULMM,Murmansk Airport,RU-MUR,1,8202,266,EU,RU,Murmansk,69,33
5685,airport,medium_airport,PKV,ULOO,Pskov Airport,RU-PSK,2,8281,154,EU,RU,Pskov,58,28
5686,airport,medium_airport,PES,ULPB,Petrozavodsk Airport,RU-KR,1,8202,151,EU,RU,Petrozavodsk,62,34
5687,airport,medium_airport,VGD,ULWW,Vologda Airport,RU-VLG,1,4921,387,EU,RU,Vologda,59,40
5688,airport,medium_airport,BQT,UMBB,Brest Airport,BY-BR,1,8596,468,EU,BY,Brest,52,24
5689,airport,medium_airport,GME,UMGG,Gomel Airport,BY-HO,1,8428,472,EU,BY,Gomel,53,31
5690,airport,medium_airport,VTB,UMII,Vitebsk Vostochny Airport,BY-VI,1,8550,682,EU,BY,Vitebsk,55,30
5691,airport,medium_airport,KGD,UMKK,Khrabrovo Airport,RU-KGD,1,10991,42,EU,RU,Kaliningrad,55,21
5692,airport,medium_airport,GNA,UMMG,Hrodna Airport,BY-HR,2,8399,443,EU,BY,Hrodna,54,24
5693,airport,large_airport,MSQ,UMMS,Minsk National Airport,BY-MI,2,12139,670,EU,BY,Minsk,54,28
5694,airport,medium_airport,MVQ,UMOO,Mogilev Airport,BY-MA,1,8422,637,EU,BY,Mogilev,54,30
5695,airport,medium_airport,ABA,UNAA,Abakan International Airport,RU-KK,3,10663,831,EU,RU,Abakan,54,91
5696,airport,medium_airport,BAX,UNBB,Barnaul Airport,RU-ALT,1,9350,837,EU,RU,Barnaul,53,84
5697,airport,medium_airport,RGK,UNBG,Gorno-Altaysk Airport,RU-AL,1,7546,965,EU,RU,Gorno-Altaysk,52,86
5698,airport,medium_airport,KEJ,UNEE,Kemerovo Airport,RU-KEM,2,10499,863,EU,RU,Kemerovo,55,86
5699,airport,medium_airport,EIE,UNII,Yeniseysk Airport,RU-KYA,1,7217,253,EU,RU,Yeniseysk,58,92
5700,airport,medium_airport,TGP,UNIP,Podkamennaya Tunguska Airport,RU-KYA,1,5597,213,EU,RU,Bor,62,90
5701,airport,large_airport,KJA,UNKL,Krasnoyarsk International Airport,RU-KYA,1,12139,942,EU,RU,Krasnoyarsk,56,92
5702,airport,medium_airport,ACS,UNKS,Achinsk Airport,RU-KYA,1,8038,1033,EU,RU,Achinsk,56,91
5703,airport,medium_airport,KYZ,UNKY,Kyzyl Airport,RU-TY,1,8858,2123,EU,RU,Kyzyl,52,94
5704,airport,large_airport,OVB,UNNT,Novosibirsk Tolmachevo Airport,RU-NVS,2,11818,365,EU,RU,Novosibirsk,55,83
5705,airport,medium_airport,OMS,UNOO,Omsk Central Airport,RU-OMS,3,9435,311,EU,RU,Omsk,55,73
5706,airport,medium_airport,SWT,UNSS,Strezhevoy Airport,RU-TOM,1,6562,164,EU,RU,Strezhevoy,61,78
5707,airport,medium_airport,TOF,UNTT,Bogashevo Airport,RU-TOM,1,8202,597,EU,RU,Tomsk,56,85
5708,airport,medium_airport,NOZ,UNWW,Spichenkovo Airport,RU-KEM,1,8765,1024,EU,RU,Novokuznetsk,54,87
5709,airport,medium_airport,HTG,UOHH,Khatanga Airport,RU-KYA,1,8872,95,EU,RU,Khatanga,72,102
5710,airport,medium_airport,IAA,UOII,Igarka Airport,RU-KYA,1,8202,82,EU,RU,Igarka,67,87
5711,airport,medium_airport,NSK,UOOO,Norilsk-Alykel Airport,RU-KYA,1,9255,574,EU,RU,Norilsk,69,87
5713,airport,medium_airport,AAQ,URKA,Anapa Vityazevo Airport,RU-KDA,1,8202,174,EU,RU,Krasnyi Kurgan,45,37
5714,airport,medium_airport,EIK,URKE,Yeysk Airport,RU-KDA,1,11810,60,EU,RU,Yeysk,47,38
5715,airport,medium_airport,GDZ,URKG,Gelendzhik Airport,RU-KDA,1,10171,98,EU,RU,Gelendzhik,45,38
5716,airport,medium_airport,KRR,URKK,Krasnodar Pashkovsky International Airport,RU-KDA,2,9835,118,EU,RU,Krasnodar,45,39
5717,airport,medium_airport,MCX,URML,Makhachkala Uytash International Airport,RU-DA,2,8688,12,EU,RU,Makhachkala,43,48
5718,airport,medium_airport,MRV,URMM,Mineralnyye Vody Airport,RU-STA,1,12795,1054,EU,RU,Mineralnyye Vody,44,43
5719,airport,medium_airport,NAL,URMN,Nalchik Airport,RU-KB,1,7218,1461,EU,RU,Nalchik,44,44
5720,airport,medium_airport,OGZ,URMO,Vladikavkaz Beslan International Airport,RU-SE,1,9843,1673,EU,RU,Beslan,43,45
5721,airport,medium_airport,IGT,URMS,Magas Airport,RU-IN,1,9842,1165,EU,RU,Sunzha,43,45
5722,airport,medium_airport,STW,URMT,Stavropol Shpakovskoye Airport,RU-STA,1,8530,1486,EU,RU,Stavropol,45,42
5723,airport,large_airport,ROV,URRP,Platov International Airport,RU-ROS,1,11811,213,EU,RU,Rostov-on-Don,47,40
5724,airport,medium_airport,TGK,URRT,Taganrog Yuzhny Airport,RU-ROS,1,9052,117,EU,RU,Taganrog,47,39
5725,airport,large_airport,AER,URSS,Sochi International Airport,RU-KDA,2,9498,89,EU,RU,Sochi,43,40
5726,airport,medium_airport,ASF,URWA,Astrakhan Narimanovo Boris M. Kustodiev International Airport,RU-AST,2,10499,-65,EU,RU,Astrakhan,46,48
5727,airport,medium_airport,ESL,URWI,Elista Airport,RU-KL,2,10499,501,EU,RU,Elista,46,44
5728,airport,medium_airport,VOG,URWW,Volgograd International Airport,RU-VGG,4,9186,482,EU,RU,Volgograd,49,44
5729,airport,medium_airport,XWA,US-0571,Williston Basin International Airport,US-ND,1,7501,2344,NA,US,Williston,48,-104
5731,airport,medium_airport,STD,SVSO,Mayor Buenaventura Vivas International Airport,VE-S,1,9990,1083,SA,VE,Santo Domingo,8,-72
5733,airport,medium_airport,STT,TIST,Cyril E. King Airport,VI-U-A,1,7000,23,NA,VI,Charlotte Amalie,18,-65
